admission_taken_True + parent_education_upto 10th,coaching_institute_fiitjee + parent_education_upto 10th,coaching_institute_nan + daily_study_hours,coaching_institute_nan + school_board_state,daily_study_hours + family_income_low,family_income_low + peer_pressure_level_low,family_income_mid + location_type_urban,parent_education_upto 10th + school_board_state,peer_pressure_level_low + peer_pressure_level_medium,admission_taken_True / family_income_mid,attempt_count / parent_education_upto 10th,coaching_institute_fiitjee / class_12_percent,coaching_institute_fiitjee / parent_education_pg,coaching_institute_local / school_board_state,daily_study_hours / admission_taken_True,daily_study_hours / family_income_low,daily_study_hours / jee_advanced_score,daily_study_hours / peer_pressure_level_low,daily_study_hours / peer_pressure_level_medium,family_income_low / admission_taken_True,family_income_low / mock_test_score_avg,family_income_mid / coaching_institute_fiitjee,jee_advanced_score / daily_study_hours,jee_main_score / parent_education_graduate,location_type_semi-urban / mock_test_score_avg,parent_education_graduate / location_type_urban,parent_education_pg / coaching_institute_local,parent_education_pg / peer_pressure_level_low,peer_pressure_level_low / class_12_percent,school_board_icse / coaching_institute_fiitjee,school_board_icse / coaching_institute_local,school_board_icse / parent_education_upto 10th,admission_taken_True * daily_study_hours,attempt_count * coaching_institute_local,attempt_count * peer_pressure_level_medium,class_12_percent * family_income_mid,class_12_percent * location_type_urban,coaching_institute_fiitjee * peer_pressure_level_low,coaching_institute_fiitjee * peer_pressure_level_medium,daily_study_hours * parent_education_graduate,family_income_mid * location_type_semi-urban,jee_advanced_score * jee_main_score,jee_advanced_score * school_board_icse,mock_test_score_avg * school_board_state,admission_taken_True - location_type_urban,admission_taken_True - parent_education_upto 10th,attempt_count - family_income_low,coaching_institute_fiitjee - family_income_mid,coaching_institute_fiitjee - location_type_semi-urban,coaching_institute_local - daily_study_hours,dropout
1.0,0.0,1.7262295695197594,0.0,1.7262295695197594,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.7262295695197594,0.0,1.649339057122328,1.7262295695197594,0.0,0.0,0.0,0.0,0.6063034739168444,0.0,0.0,0.0,0.0,1.0,-8.225530209049907,0.0,0.0,0.0,1.7262295695197594,0.0,0.0,-0.0,-0.1215727101579152,0.0,0.0,0.0,0.0,-1.5005189457646837,1.046618984777809,0.0,0.0,1.0,0.9925279152401798,0.0,0.0,-1.7262295695197594,0
2.0,1.0,0.3113804905933636,0.0,1.3113804905933637,1.0,0.0,1.0,0.0,0.0,0.9925279152401798,0.0,0.0,0.0,0.3113804905933636,0.3113804905933636,-0.2389093693817175,0.0,0.0,1.0,0.7470660194601779,0.0,-4.185687663016052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113804905933636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975937965252468,-0.0,0.0,1.0,0.0,-0.0074720847598201,0.0,0.0,-0.3113804905933636,0
1.0,0.0,0.4124411390881062,0.0,0.4124411390881062,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.4124411390881062,0.0,0.8500110086096528,0.4124411390881062,0.0,0.0,-0.0,0.0,1.176455351602659,0.0,-0.0,0.0,0.0,1.0,-0.7690202050087594,0.0,0.0,0.0,0.4124411390881062,-0.0,-0.0,-1.3003559509708975,-0.0,0.0,0.0,0.0,0.0,0.5586013042931012,0.0,-0.0,1.0,1.0,-1.0075283371329782,-1.0,0.0,-0.4124411390881062,0
0.0,0.0,1.6251689210250169,0.0,2.6251689210250166,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6251689210250169,-3.90392400089666,0.0,0.0,0.0,-0.6476675331833913,0.0,-0.2561525275006169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107604688625415,0.0,0.0,0.0,0.0,-0.4734837131589406,-0.0,-0.0,-1.0,0.0,-0.0074720847598201,0.0,0.0,-1.6251689210250169,1
1.0,1.0,1.321986975540789,1.0,2.321986975540789,2.0,1.0,1.0,1.0,0.0,0.0,10.727977042005296,1.0,0.0,1.321986975540789,1.321986975540789,1.2017454315616276,1.321986975540789,0.0,1.0,-0.7707691085497461,0.0,0.8321229885605089,0.0,-0.0,0.0,0.0,1.0,10.727977042005296,0.0,0.0,0.0,1.321986975540789,0.0,0.0,0.0,0.0932142188675935,1.0,0.0,0.0,0.0,0.1437574788345327,0.0,-1.2974053953479885,0.0,1.0,-0.0074720847598201,1.0,1.0,-1.321986975540789,0
0.0,1.0,-0.1433924276329775,1.0,-0.1433924276329775,0.0,1.0,1.0,0.0,0.0,0.0,-0.8016528932365422,0.0,0.0,0.0,0.0,5.676723336366916,0.0,0.0,0.0,-0.0,0.0,0.1761579595739109,2.016520769583805,-0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-1.247422679362715,0.0,0.0,-0.1433924276329775,0.0,-0.0509367449124267,-0.0,-1.2898307540291871,-1.0,0.0,0.9925279152401798,1.0,1.0,0.1433924276329775,0
1.0,1.0,-0.3960440488698338,0.0,-0.3960440488698338,0.0,1.0,0.0,1.0,1.0,0.0,-1.0292736771417954,0.0,0.0,-0.3960440488698338,0.0,-0.3865293922292399,0.0,-0.3960440488698338,0.0,-0.0,1.0,-2.587125378053857,-1.5765597588095095,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.3960440488698338,-0.0,-1.0075283371329782,-0.971558898481611,-0.0,0.0,1.0,-0.3960440488698338,0.0,-1.6153677384354257,1.0246156096583492,-0.0,1.0,1.0,-1.0075283371329782,0.0,1.0,0.3960440488698338,0
2.0,2.0,0.2103198420986214,0.0,1.2103198420986214,2.0,0.0,1.0,1.0,0.0,-1.0075283371329782,-2.387698258495677,0.0,0.0,0.2103198420986214,0.2103198420986214,-0.196772384924029,0.2103198420986214,0.0,1.0,-1.17461444266014,0.0,-5.082013923783489,0.0,-1.17461444266014,0.0,0.0,0.0,-2.387698258495677,0.0,0.0,0.0,0.2103198420986214,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-2.148342528614457,-0.0,-0.0,1.0,0.0,-2.007528337132978,1.0,0.0,-0.2103198420986214,0
1.0,1.0,-0.3455137246224627,0.0,0.6544862753775373,1.0,0.0,0.0,0.0,0.0,0.0,1.4498395978858143,0.0,0.0,-0.3455137246224627,-0.3455137246224627,3.564648466709826,0.0,0.0,1.0,2.4029981939660767,0.0,0.280532571258843,0.94348069293642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3455137246224627,0.0,0.0,0.0,0.0,0.0,0.0,-0.3455137246224627,0.0,-0.0914495584544215,-0.0,0.0,1.0,1.0,-0.0074720847598201,1.0,1.0,0.3455137246224627,0
1.0,1.0,-0.8508169670961755,0.0,-0.8508169670961755,0.0,0.0,0.0,0.0,0.0,0.0,-1.37504015088854,1.0,0.0,-0.8508169670961755,0.0,-0.485282198390966,0.0,0.0,0.0,0.0,0.0,-2.0606566721706807,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.8508169670961755,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-2.691241051531059,0.0,0.0,1.0,1.0,-1.0075283371329782,1.0,1.0,0.8508169670961755,0
2.0,1.0,1.7767598937671305,0.0,2.7767598937671307,1.0,0.0,1.0,0.0,0.0,-1.0075283371329782,-0.0,0.0,0.0,1.7767598937671305,1.7767598937671305,-5.109062438842643,0.0,0.0,1.0,1.2155800204122305,0.0,-0.1957306280693117,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.7767598937671305,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0810548585861725,-0.347766329935404,0.0,1.0,0.0,-2.007528337132978,0.0,0.0,-1.7767598937671305,0
1.0,2.0,0.6650927603249626,0.0,0.6650927603249626,0.0,1.0,1.0,0.0,0.0,-1.0075283371329782,12.664166631355384,0.0,0.0,0.0,0.0,-0.4312524654456627,0.0,0.0,0.0,0.0,1.0,-2.318827323031267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0789629534346213,0.0,0.0,0.0,0.0,0.0,-0.6343745087971183,-0.0,0.0,0.0,-1.0,-1.0075283371329782,0.0,1.0,-0.6650927603249626,0
1.0,0.0,0.9682747058091904,1.0,0.9682747058091904,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.9682747058091904,0.0,28.61749514002828,0.0,0.9682747058091904,0.0,-0.0,0.0,0.0349436592932714,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.9682747058091904,-0.0,-1.0075283371329782,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0610023592389505,0.0,-1.4581561166692256,1.0,1.0,-1.0075283371329782,0.0,0.0,-0.9682747058091904,0
0.0,0.0,0.8166837330670763,0.0,0.8166837330670763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233978295400932,0.0,0.0,0.0,0.0,0.0,0.2361844889677938,-0.3584551609305829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0075283371329782,-0.0,0.0,0.0,0.0,0.0,0.8166837330670763,0.0,-0.0691417098864052,0.1928880301427576,0.0,0.0,0.0,-1.0075283371329782,0.0,0.0,0.1833162669329237,0
1.0,0.0,1.9283508665092448,0.0,2.928350866509245,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9283508665092448,1.9283508665092448,-6.441601824466442,0.0,1.9283508665092448,1.0,113.64387008891076,0.0,-0.1552408899602902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9283508665092448,0.0,0.9925279152401798,0.0,0.0,0.0,0.0,0.0,0.0,-0.2566890451610946,-0.0,0.0,1.0,1.0,-0.0074720847598201,0.0,0.0,-1.9283508665092448,0
1.0,1.0,0.0587288693565072,1.0,1.0587288693565071,1.0,1.0,2.0,1.0,0.0,-1.0075283371329782,-0.0,0.0,0.0,0.0,0.0587288693565072,0.0901004397690215,0.0,0.0587288693565072,0.0,1.982091361693875,0.0,11.09872496253699,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.0075283371329782,-0.0,-0.9359307348991812,0.0,0.0,0.0,0.0,-0.3229752921907129,0.0,0.5045176117136247,-1.0,-1.0,-2.007528337132978,0.0,0.0,-0.0587288693565072,1
0.0,0.0,-1.4066505338172592,1.0,-0.4066505338172592,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4066505338172592,0.9689630508320052,0.0,0.0,0.0,1.0256547007293058,0.0,1.0320310966876856,0.3464563568126367,1.0256547007293058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.0075283371329782,-0.0,0.0,0.0,0.0,0.0,-1.4066505338172592,0.0,-0.5029531506246999,-0.0,0.9749870002925316,0.0,0.0,-2.007528337132978,0.0,-1.0,2.4066505338172592,1
0.0,1.0,2.787366378714556,1.0,3.787366378714556,2.0,0.0,1.0,1.0,0.0,0.0,-0.8561476916499957,0.0,0.0,0.0,2.787366378714556,-5.252159042499469,2.787366378714556,0.0,0.0,1.4481899808027834,0.0,-0.190397890069244,0.0,0.0,0.0,0.0,0.0,-0.8561476916499957,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0045379774486357,-0.0,0.6905171374308668,0.0,0.0,-2.007528337132978,1.0,1.0,-2.787366378714556,1
2.0,1.0,0.3619108148407351,0.0,1.361910814840735,1.0,0.0,1.0,1.0,0.0,-1.0075283371329782,0.0,0.0,0.0,0.3619108148407351,0.3619108148407351,-0.9388419756648052,0.0,0.3619108148407351,1.0,-1.5010838903890662,0.0,-1.0651419790768175,0.0,-1.5010838903890662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3619108148407351,-0.0,-1.0075283371329782,0.0,0.0,0.0,0.0,0.0,0.0,-0.2369648037597951,-0.3854864015687643,-0.0,1.0,0.0,-2.007528337132978,0.0,-1.0,-0.3619108148407351,0
2.0,2.0,-0.3455137246224627,0.0,0.6544862753775373,2.0,1.0,1.0,1.0,0.0,0.9925279152401798,1.9822979942201784,0.0,0.0,-0.3455137246224627,-0.3455137246224627,1.3301634686482204,-0.3455137246224627,0.0,1.0,-1.4954161773103911,0.0,0.7517872980049968,0.0,-0.0,0.0,0.0,0.0,1.9822979942201784,1.0,0.0,1.0,-0.3455137246224627,0.0,0.0,0.0,0.5044650213619334,1.0,0.0,-0.0,0.0,0.2940115310003179,-0.2597528294575638,-0.0,0.0,0.0,-0.0074720847598201,1.0,1.0,0.3455137246224627,0
1.0,0.0,-0.6992259943540615,0.0,-0.6992259943540615,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6992259943540615,0.0,-10.22083994584302,0.0,-0.6992259943540615,0.0,0.0,0.0,-0.0978393170520898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6992259943540615,0.0,0.9925279152401798,0.4444061170372647,0.0,0.0,0.0,-0.0,0.0,-0.0754896702762641,0.0684117937526698,0.0,1.0,1.0,0.9925279152401798,-1.0,0.0,0.6992259943540615,0
2.0,1.0,0.3619108148407351,1.0,0.3619108148407351,1.0,1.0,2.0,1.0,1.0,-1.0075283371329782,0.0,0.0,0.0,0.3619108148407351,0.0,-1.3635871638269057,0.3619108148407351,0.0,0.0,-0.0,0.0,-0.7333597928521864,0.0,-0.0,0.0,0.0,0.0,1.8240294403645023,0.0,0.0,0.0,0.3619108148407351,-0.0,-0.0,0.5482367651917758,0.0,0.0,0.0,0.0,0.0,-0.2602772723701003,-0.0,-2.3477556582218297,1.0,0.0,-1.0075283371329782,-1.0,0.0,-0.3619108148407351,0
0.0,1.0,1.524108272530274,0.0,2.524108272530274,2.0,0.0,0.0,1.0,0.0,0.0,-1.9170820239461064,0.0,0.0,0.0,1.524108272530274,15.659099997915904,1.524108272530274,0.0,0.0,3.563221969805683,0.0,0.0638606305683654,0.0,3.563221969805683,0.0,0.0,0.0,-1.9170820239461064,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0839865631735157,0.0973305153382455,0.0,0.0,0.0,-0.0074720847598201,1.0,0.0,-1.524108272530274,1
1.0,1.0,-1.2045292368277742,0.0,-0.2045292368277742,2.0,0.0,0.0,1.0,0.0,0.0,0.4372748571213202,0.0,0.0,-1.2045292368277742,-1.2045292368277742,-2.2361779737566567,-1.2045292368277742,0.0,1.0,-0.9107967149053652,0.0,-0.4471915973307146,-0.3045115701208642,-0.9107967149053652,0.0,0.0,0.0,0.4372748571213202,1.0,0.0,0.0,-1.2045292368277742,-0.0,-0.0,0.0,0.0,1.0,0.0,-1.2045292368277742,0.0,-0.1640267874326297,0.538655353448559,-0.0,1.0,1.0,-2.007528337132978,1.0,0.0,1.2045292368277742,0
0.0,0.0,0.4629714633354778,1.0,1.4629714633354778,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.4629714633354778,-1.9893917222864288,0.0,0.4629714633354778,0.0,0.7804334956623801,0.0,-0.502666211383794,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.0075283371329782,-1.0075283371329782,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1373669573273971,-0.0,1.2813391602974018,0.0,0.0,-2.007528337132978,0.0,0.0,0.5370285366645222,1
0.0,1.0,-0.7497563186014329,0.0,-0.7497563186014329,0.0,0.0,0.0,1.0,0.0,0.0,-0.6547252419393892,0.0,0.0,0.0,0.0,-1.7465960907820697,0.0,-0.7497563186014329,0.0,-0.0,0.0,-0.5725422181336912,-1.8973054338943247,-0.9921759272436717,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-1.0075283371329782,-0.0,-0.0,0.0,1.0,-0.7497563186014329,0.0,-0.8144508881513335,0.4292671457118149,-0.0,0.0,0.0,-1.0075283371329782,1.0,0.0,0.7497563186014329,0
1.0,1.0,1.119865678551304,1.0,1.119865678551304,0.0,1.0,1.0,1.0,1.0,0.0,1.633006431444994,0.0,0.0,1.119865678551304,0.0,-1.4340365849070638,0.0,1.119865678551304,0.0,-0.0,1.0,-0.6973322790539597,0.3362508126053926,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119865678551304,-0.0,-1.0075283371329782,0.6123674596401514,0.0,0.0,1.0,1.119865678551304,0.0,-0.2625844754484899,-0.0,-0.762972368965866,1.0,1.0,-1.0075283371329782,0.0,1.0,-1.119865678551304,0
1.0,0.0,-1.9624841005383435,0.0,-1.9624841005383435,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-1.9624841005383435,0.0,-6.425534730431117,0.0,0.0,0.0,0.0,0.0,-0.1556290708793516,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.9624841005383435,0.0,0.0,-1.8490296701403248,-0.0,0.0,0.0,-0.0,0.0,0.4304250275224263,0.0,0.0,1.0,1.0,0.9925279152401798,-1.0,0.0,1.9624841005383435,1
0.0,0.0,0.7661534088197052,0.0,0.7661534088197052,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.200534930267358,0.0,0.7661534088197052,0.0,0.0,0.0,0.0704198824136248,-0.8701903061795401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925279152401798,1.941806935030268,0.0,0.0,0.0,0.7661534088197052,0.0,-0.0469488841564903,0.0539524329598815,0.0,0.0,0.0,0.9925279152401798,-1.0,0.0,-0.7661534088197052,0
0.0,1.0,0.2608501663459925,0.0,1.2608501663459926,1.0,0.0,0.0,1.0,0.0,0.0,0.8196169510387167,0.0,0.0,0.0,0.2608501663459925,0.3254774509953407,0.0,0.2608501663459925,0.0,0.8502419471013779,0.0,3.0724094616751665,0.0,0.8502419471013779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9925279152401798,0.0,0.0,0.0,1.0,0.0,0.0,-0.5431692670524042,0.8014385191609684,0.0,0.0,0.0,-0.0074720847598201,1.0,0.0,-0.2608501663459925,1
1.0,1.0,0.8166837330670763,0.0,1.816683733067076,2.0,1.0,0.0,1.0,0.0,0.0,-2.644834524257806,0.0,0.0,0.8166837330670763,0.8166837330670763,1.2738227928789267,0.8166837330670763,0.0,1.0,-3.0423532072753234,0.0,0.7850385513513474,0.5906604503431223,-0.0,1.0,0.0,0.0,-2.644834524257806,1.0,0.0,0.0,0.8166837330670763,0.0,0.0,-0.0,-0.3780954879514136,1.0,0.0,0.8166837330670763,0.0,0.3786890800337176,0.641128214719188,-0.0,0.0,1.0,-0.0074720847598201,1.0,1.0,-0.8166837330670763,0
1.0,1.0,0.0587288693565072,0.0,1.0587288693565071,2.0,1.0,0.0,1.0,0.0,0.0,-20.284619392601968,1.0,0.0,0.0587288693565072,0.0587288693565072,0.114367831216754,0.0587288693565072,0.0,1.0,0.4449335268760043,0.0,8.743717436634464,0.0,0.0,0.0,0.0,1.0,-20.284619392601968,1.0,0.0,0.0,0.0587288693565072,-0.0,-0.0,-0.0,-0.0492984354621271,1.0,0.0,0.0,0.0,0.0150743125812012,0.5135086390263195,0.0,0.0,1.0,-2.007528337132978,1.0,1.0,-0.0587288693565072,0
2.0,2.0,1.119865678551304,0.0,1.119865678551304,1.0,1.0,1.0,1.0,1.0,0.9925279152401798,1.239471559755629,0.0,0.0,1.119865678551304,0.0,-1.3262046323514858,1.119865678551304,0.0,0.0,-0.0,1.0,-0.7540314485456937,0.0,-0.8850171085522782,0.0,0.0,0.0,1.239471559755629,1.0,0.0,1.0,1.119865678551304,0.0,0.0,0.8067954380471283,0.0,1.0,0.0,0.0,1.0,0.8652974822101754,-0.8444139397746458,-0.0,1.0,0.0,0.9925279152401798,0.0,0.0,-1.119865678551304,0
1.0,1.0,1.2714566512934178,0.0,1.2714566512934178,0.0,0.0,0.0,0.0,0.0,0.0,-1.817756725268266,0.0,0.0,1.2714566512934178,0.0,-8.786444812157992,0.0,0.0,0.0,0.0,0.0,-0.1138116748444466,-1.38411235375862,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.2714566512934178,0.0,0.0,-0.0,-0.0,0.0,0.0,1.2714566512934178,0.0,0.2002902079221687,-0.0,0.0,1.0,1.0,0.9925279152401798,1.0,1.0,-1.2714566512934178,0
0.0,0.0,1.321986975540789,0.0,1.321986975540789,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5.77417742609667,0.0,0.0,0.0,0.0,0.0,-0.1731848410962317,-0.1514284070122024,0.8950773088185398,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.321986975540789,0.0,0.0346692467211466,-0.0,0.0,0.0,0.0,0.9925279152401798,0.0,-1.0,-1.321986975540789,0
0.0,1.0,-0.5476350216119478,1.0,0.4523649783880522,2.0,0.0,1.0,1.0,0.0,0.0,0.4509235716669691,0.0,0.0,0.0,-0.5476350216119478,0.5615750814153033,-0.5476350216119478,0.0,0.0,-2.996320270907732,0.0,1.780705791787914,2.0522401743091585,-2.996320270907732,0.0,0.0,0.0,0.4509235716669691,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5476350216119478,0.0,-2.001297118416047,-0.0,-0.333742694233768,0.0,0.0,-0.0074720847598201,1.0,0.0,0.5476350216119478,1
1.0,1.0,-1.356120209569888,0.0,-1.356120209569888,0.0,0.0,0.0,1.0,0.0,0.0,-0.6448405160391836,1.0,0.0,-1.356120209569888,0.0,2.304186812670627,0.0,-1.356120209569888,0.0,-0.0,0.0,0.4339925888391695,0.0,-0.8797746781415727,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-1.356120209569888,0.0,0.9925279152401798,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.2611640167614421,-0.5885461205283529,-0.0,1.0,1.0,0.9925279152401798,1.0,0.0,1.356120209569888,0
2.0,1.0,-0.6486956701066902,0.0,0.3513043298933098,2.0,1.0,1.0,1.0,0.0,-1.0075283371329782,-0.0,0.0,0.0,-0.6486956701066902,-0.6486956701066902,-2.523988322193985,-0.6486956701066902,0.0,1.0,1.7669206579129897,0.0,-0.3961983465639598,0.0,0.0,0.0,0.0,0.0,-0.4847782885680249,0.0,1.0,1.0,-0.6486956701066902,-1.0075283371329782,-0.0,-0.0,-2.062798651634908,0.0,0.0,-0.0,0.0,0.4448277737910736,0.2570121519194706,0.0,0.0,0.0,-2.007528337132978,0.0,0.0,1.6486956701066902,0
1.0,0.0,0.6145624360775915,0.0,0.6145624360775915,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6145624360775915,0.0,1.6189635808482268,0.6145624360775915,0.0,0.0,-0.0,0.0,0.6176791200430019,0.0,-5.590234869348867,0.0,0.0,1.0,2.0106993791977743,0.0,0.0,0.0,0.6145624360775915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3603612632225393,0.0,-0.0,1.0,1.0,0.9925279152401798,0.0,-1.0,-0.6145624360775915,0
0.0,0.0,-1.0024079398382892,0.0,-1.0024079398382892,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4816012846236081,0.0,-1.0024079398382892,0.0,0.0,0.0,-2.076406421510156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-1.0075283371329782,-1.0075283371329782,0.2723729843106725,0.2723729843106725,0.0,0.0,-0.0,0.0,1.463065094819929,2.0814062832529894,0.0,-1.0,0.0,-1.0075283371329782,-1.0,0.0,2.002407939838289,0
2.0,1.0,0.2103198420986214,0.0,0.2103198420986214,1.0,1.0,1.0,1.0,1.0,-1.0075283371329782,-0.0,0.0,0.0,0.2103198420986214,0.0,0.4892344504378731,0.2103198420986214,0.0,0.0,0.0,0.0,2.0440097771221613,0.0,3.260139818940859,0.0,0.0,0.0,-4.1375226671489855,0.0,0.0,0.0,0.2103198420986214,-0.0,-0.0,-0.2416905188072512,-0.0,0.0,0.0,0.0,1.0,-0.8516823690950699,0.0,0.0,1.0,0.0,-1.0075283371329782,-1.0,-1.0,-0.2103198420986214,0
0.0,0.0,0.7661534088197052,1.0,0.7661534088197052,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-2.5015273271298377,0.0,0.7661534088197052,0.0,-0.0,0.0,-0.3997557768626752,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.0075283371329782,-1.0075283371329782,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0687050177411946,-0.0,-0.3421589623657695,0.0,0.0,-1.0075283371329782,0.0,0.0,0.2338465911802948,0
1.0,1.0,2.282063136240843,0.0,2.282063136240843,0.0,1.0,0.0,0.0,1.0,0.0,1.4308341911145928,0.0,0.0,2.282063136240843,0.0,-4.64681540331198,0.0,0.0,0.0,-0.0,1.0,-0.2152011459907053,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.282063136240843,-0.0,-0.0,0.6988929997689103,0.0,0.0,0.0,0.0,0.0,-0.4128681323991117,-0.4911026021421726,-0.0,1.0,1.0,-1.0075283371329782,0.0,1.0,-2.282063136240843,0
1.0,1.0,0.7156230845723341,0.0,0.7156230845723341,0.0,0.0,0.0,0.0,0.0,0.0,-1.2491510249894504,1.0,0.0,0.7156230845723341,0.0,1.48060178775088,0.0,0.0,0.0,-0.0,0.0,0.6754010485959617,0.0,-14.222019609215922,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.7156230845723341,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1671013116750339,0.0,-0.0,1.0,1.0,-1.0075283371329782,1.0,0.0,-0.7156230845723341,0
1.0,2.0,-0.4465743731172051,1.0,-0.4465743731172051,1.0,2.0,2.0,1.0,0.0,0.9925279152401798,1.160409692538028,0.0,0.0,0.0,0.0,2.490886018083728,-0.4465743731172051,0.0,0.0,0.0,1.0,0.4014635726966397,0.0,0.0,0.0,0.0,0.0,1.160409692538028,0.0,0.0,0.0,-0.0,0.0,0.0,0.8617646047171643,0.8617646047171643,1.0,0.0,-0.0,0.0,-0.1622237117929613,-0.0,1.134054467987368,-1.0,-1.0,0.9925279152401798,0.0,1.0,0.4465743731172051,0
1.0,1.0,0.3619108148407351,0.0,0.3619108148407351,0.0,1.0,1.0,0.0,0.0,-1.0075283371329782,0.0,0.0,0.0,0.0,0.0,1.212414356648965,0.0,0.0,0.0,0.0,0.0,0.8248005267472547,0.0,3.500240673099166,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0075283371329782,-0.0,0.6082956695164444,0.0,0.0,0.0,0.0,1.0,0.2613961909116872,0.2985042307161665,0.0,0.0,-1.0,-1.0075283371329782,-1.0,-1.0,0.6380891851592649,0
0.0,1.0,2.029411515003987,0.0,2.029411515003987,0.0,0.0,0.0,0.0,0.0,0.0,-1.0873777926928825,1.0,0.0,0.0,0.0,1.2508093071783593,0.0,0.0,0.0,-0.0,0.0,0.7994823785376621,0.0,-0.7604102684080192,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-2.779105991131157,0.0,-0.0,0.0,0.0,0.9925279152401798,1.0,0.0,-2.029411515003987,0
